id_these,id_hackaton,Places
ENCPOS_1998_10,h0671,Angleterre
ENCPOS_1998_11,h0769,Avaray
ENCPOS_1998_11,h0769,de France
ENCPOS_1998_11,h0769,Suisse
ENCPOS_1998_12,h0809,Champagne
ENCPOS_1998_13,h1312,Stasbourg
ENCPOS_1998_13,h1312,Empire allemand
ENCPOS_1998_18,h1558,Saint-Domingue
ENCPOS_1998_18,h1558,XVIIIe
ENCPOS_1998_19,h1612,Baccius
ENCPOS_1998_19,h1612,Lientrude
ENCPOS_1998_19,h1612,Euchaire
ENCPOS_1998_19,h1612,Libaire
ENCPOS_1998_19,h1612,Menne
ENCPOS_1998_19,h1612,Suzanne
ENCPOS_1998_20,h1675,La France
ENCPOS_1998_20,h1675,Pologne de Versailles
ENCPOS_1998_20,h1675,Locarno
ENCPOS_1998_24,h2236,Paris
ENCPOS_1998_26,h2340,Canada
ENCPOS_1998_28,h2455,Strasbourg
ENCPOS_1998_29,h2700,Moyen
ENCPOS_1998_30,h2727,la France
ENCPOS_1998_31,h1639,Brest
ENCPOS_1998_33,h2858,Dalmatie
ENCPOS_1998_33,h2858,Croatie
ENCPOS_1998_34,h2970,Strasbourg
ENCPOS_1998_35,h3038,abbaye de Clairvaux
ENCPOS_1999_02,h0014,La France
ENCPOS_1999_02,h0014,Extrême-Orient
ENCPOS_1999_03,h0053,Paris
ENCPOS_1999_04,h0067,Lorraine
ENCPOS_1999_04,h0067,seigneurie d'Apremont
ENCPOS_1999_06,h0170,France
ENCPOS_1999_07,h0273,Paris-Soir
ENCPOS_1999_11,h0508,France
ENCPOS_1999_14,h0607,Alençon
ENCPOS_1999_16,h0622,Egypte
ENCPOS_1999_18,h0638,comté de Dammartin-en-Goële
ENCPOS_1999_18,h0638,Moyen
ENCPOS_1999_19,h0665,XVe siècle
ENCPOS_1999_20,h1091,XIVe
ENCPOS_1999_26,h1313,France
ENCPOS_1999_27,h1329,Arras
ENCPOS_1999_28,h1491,cathédrale de Bourges
ENCPOS_1999_29,h1500,XVe siècle
ENCPOS_1999_29,h1500,Coëtivy
ENCPOS_1999_32,h1868,Mayence
ENCPOS_1999_32,h1868,Paris
ENCPOS_1999_34,h1991,Guise
ENCPOS_1999_38,h2293,Toulouse
ENCPOS_1999_38,h2293,XVe siècle
ENCPOS_1999_39,h2299,Saintonge
ENCPOS_1999_39,h2299,Aunis
ENCPOS_1999_40,h2372,Paris
ENCPOS_1999_41,h2442,duché de Genevois
ENCPOS_1999_42,h2725,Saint-Pierre de Préaux
ENCPOS_1999_44,h2980,communauté urbaine de la cité de Toul
ENCPOS_1999_44,h2980,XIVe
ENCPOS_2000_01,h0144,Saint-Pétersbourg
ENCPOS_2000_01,h0144,Moujik
ENCPOS_2000_04,h0284,France
ENCPOS_2000_05,h0325,Crète
ENCPOS_2000_07,h0464,Gaule
ENCPOS_2000_10,h0622,Egypte
ENCPOS_2000_13,h0752,Carmes
ENCPOS_2000_13,h0752,Paris
ENCPOS_2000_13,h0752,Charenton
ENCPOS_2000_14,h0841,Grignon
ENCPOS_2000_18,h1176,cathédrale de
ENCPOS_2000_18,h1176,XIe-XIVe 
ENCPOS_2000_19,h1225,maison Fourdinois
ENCPOS_2000_19,h1225,France
ENCPOS_2000_21,h1629,France
ENCPOS_2000_24,h1793,Guiron
ENCPOS_2000_24,h1793,Bibl
ENCPOS_2000_24,h1793,Fr
ENCPOS_2000_25,h1902,Troyes
ENCPOS_2000_25,h1902,Bibl
ENCPOS_2000_26,h1939,Soissons
ENCPOS_2000_27,h1976,Floride
ENCPOS_2000_30,h2367,Poésie française
ENCPOS_2000_30,h2367,ca.1435-ap
ENCPOS_2000_31,h2374,Sénégal
ENCPOS_2000_32,h2911,Albi
ENCPOS_2000_33,h3033,la France
ENCPOS_2000_33,h3033,Etat
ENCPOS_2000_34,h3039,la Chine
ENCPOS_2000_35,h3072,l'Italie
ENCPOS_2001_01,h0208,Mathurins
ENCPOS_2001_01,h0208,Paris
ENCPOS_2001_03,h0807,Paris
ENCPOS_2001_04,h0857,Moyen
ENCPOS_2001_04,h0857,Flandre française
ENCPOS_2001_05,h0872,France
ENCPOS_2001_08,h1283,Hec
ENCPOS_2001_09,h1439,hôtel Saint-Paul
ENCPOS_2001_09,h1439,Paris
ENCPOS_2001_10,h1581,Français
ENCPOS_2001_10,h1581,Hawaii
ENCPOS_2001_11,h1635,Bibl
ENCPOS_2001_11,h1635,de France
ENCPOS_2001_11,h1635,Baluze
ENCPOS_2001_12,h1949,France
ENCPOS_2001_15,h2246,de France
ENCPOS_2001_16,h2533,Beaux-arts
ENCPOS_2001_16,h2533,Vichy
ENCPOS_2001_17,h2588,Paris
ENCPOS_2001_17,h2588,Poitiers
ENCPOS_2001_20,h2674,Rome
ENCPOS_2001_21,h2684,XIVe
ENCPOS_2001_22,h2751,Bourgogne
ENCPOS_2001_22,h2751,Nancy
ENCPOS_2001_24,h3108,château de Vincennes
ENCPOS_2002_02,h0568,XIVe
ENCPOS_2002_03,h0635,Senlis
ENCPOS_2002_04,h0656,France
ENCPOS_2002_04,h0656,Empirie
ENCPOS_2002_05,h1093,Laon
ENCPOS_2002_05,h1093,XVe siècles
ENCPOS_2002_06,h1286,ducs de Bourbon
ENCPOS_2002_10,h1466,la France
ENCPOS_2002_11,h1560,Fr
ENCPOS_2002_14,h1927,Norvège
ENCPOS_2002_14,h1927,Îles britanniques
ENCPOS_2002_15,h1990,Chaillot
ENCPOS_2002_15,h1990,Bas-Passy
ENCPOS_2002_15,h1990,Ternes
ENCPOS_2002_15,h1990,Batignolles
ENCPOS_2002_16,h2020,Sélestat
ENCPOS_2002_16,h2020,XVIIIe
ENCPOS_2002_17,h2024,Perrette
ENCPOS_2002_18,h2066,Orne
ENCPOS_2002_20,h2221,Hôtel du roi de France
ENCPOS_2002_24,h2306,ca.1495-1552
ENCPOS_2002_25,h2425,État
ENCPOS_2002_29,h2868,abbaye cistercienne de
ENCPOS_2002_29,h2868,Fontenay
ENCPOS_2002_29,h2868,Côte-d'Or
ENCPOS_2002_30,h2870,Marais poitevin
ENCPOS_2002_31,h3021,monastère Saint-Jean Prodrome
ENCPOS_2002_31,h3021,Ménoikion
ENCPOS_2003_03,h0420,Testamenti
ENCPOS_2003_07,h0824,Copier
ENCPOS_2003_07,h0824,XVe
ENCPOS_2003_07,h0824,Estoire del saint Graal
ENCPOS_2003_07,h0824,brux
ENCPOS_2003_08,h0835,Extrême-Orient
ENCPOS_2003_09,h0873,France
ENCPOS_2003_12,h1239,abbaye de Saint-Denis
ENCPOS_2003_14,h1311,Moyen
ENCPOS_2003_14,h1311,hôtel-Dieu Saint-Nicolas de Troyes
ENCPOS_2003_14,h1311,XVe siècle
ENCPOS_2003_16,h1496,Rouen 
ENCPOS_2003_16,h1496,Harelle
ENCPOS_2003_17,h1997,L'Imprimerie
ENCPOS_2003_20,h2656,BNF lat
ENCPOS_2003_20,h2656,ca.1030
ENCPOS_2003_23,h2941,comté de Toulouse
ENCPOS_2003_23,h2941,Dourgne
ENCPOS_2003_23,h2941,Puylaurens
ENCPOS_2003_23,h2941,Bessières
ENCPOS_2003_23,h2941,Buzet
ENCPOS_2004_01,h0121,Avignon
ENCPOS_2004_01,h0121,Avignon
ENCPOS_2004_01,h0121,Pont-de-Sorgues
ENCPOS_2004_01,h0121,Villeneuve
ENCPOS_2004_03,h0227,Avignon
ENCPOS_2004_03,h0227,Chambre apostolique
ENCPOS_2004_05,h0533,France
ENCPOS_2004_05,h0533,xe-xve
ENCPOS_2004_06,h0655,XVIIIe
ENCPOS_2004_09,h1035,Occident
ENCPOS_2004_09,h1035,xiie-xve
ENCPOS_2004_09,h1035,Moyen
ENCPOS_2004_11,h1303,estuaire de la
ENCPOS_2004_12,h1346,Venise
ENCPOS_2004_13,h1363,Paris
ENCPOS_2004_15,h1869,Paris
ENCPOS_2004_16,h1938,France du Nord
ENCPOS_2004_16,h1938,XIVe
ENCPOS_2004_17,h2187,saluts du Saint-Sacrement
ENCPOS_2004_17,h2187,France
ENCPOS_2004_18,h2188,ca.1500- ca.1620
ENCPOS_2004_19,h2347,Images
ENCPOS_2004_19,h2347,château de Versailles
ENCPOS_2004_20,h2499,Pro
ENCPOS_2004_23,h2797,Alsace-Lorraine
ENCPOS_2004_23,h2797,Est
ENCPOS_2004_24,h2804,Strasbourg
ENCPOS_2004_26,h2896,Paris
ENCPOS_2004_26,h2896,Musée d'art moderne de la Ville de Paris
ENCPOS_2005_02,h0247,Lisieux
ENCPOS_2005_03,h0295,Toulouse
ENCPOS_2005_03,h0295,Moyen
ENCPOS_2005_04,h0543,Image
ENCPOS_2005_05,h0600,Palladio
ENCPOS_2005_07,h0811,Conciergerie
ENCPOS_2005_08,h1141,Le Verrier
ENCPOS_2005_09,h1159,Limoges
ENCPOS_2005_10,h1369,abbaye de Lessay
ENCPOS_2005_11,h1398,XVIe 
ENCPOS_2005_12,h1533,Châlons
ENCPOS_2005_14,h1948,Limoges
ENCPOS_2005_15,h2162,AOF
ENCPOS_2005_16,h2324,Douai
ENCPOS_2005_16,h2324,Moyen
ENCPOS_2005_17,h2359,Audenarde
ENCPOS_2005_18,h2480,France
ENCPOS_2005_19,h2593,Puisaye
ENCPOS_2005_19,h2593,XIVe-XVe siècles
ENCPOS_2005_21,h2686,Normandie
ENCPOS_2005_21,h2686,XIe-XIIe siècles
ENCPOS_2005_24,h2801,France
ENCPOS_2005_24,h2801,Radio-Luxembourg
ENCPOS_2005_27,h3093,Chine
ENCPOS_2005_27,h3093,Sichuan
ENCPOS_2006_01,h0137,Congo
ENCPOS_2006_03,h0283,abbaye Saint-Pierre-aux-Nonnains de Metz
ENCPOS_2006_03,h0283,BNF lat
ENCPOS_2006_04,h0301,France
ENCPOS_2006_05,h0317,Avignon
ENCPOS_2006_05,h0317,Moyen Age
ENCPOS_2006_05,h0317,Avignon
ENCPOS_2006_06,h0354,Jura
ENCPOS_2006_07,h0371,Etat
ENCPOS_2006_09,h0556,Paris
ENCPOS_2006_10,h0614,Finances
ENCPOS_2006_13,h0995,Polignac
ENCPOS_2006_13,h0995,Velay
ENCPOS_2006_17,h1751,Russie
ENCPOS_2006_17,h1751,XVIIIe
ENCPOS_2006_20,h2641,Chantiers de France
ENCPOS_2006_20,h2641,Dunkerque(1945
ENCPOS_2006_22,h2758,Corrèze
ENCPOS_2006_24,h2925,Bénévent
ENCPOS_2006_24,h2925,Spolète
ENCPOS_2006_25,h3114,la France
ENCPOS_2007_01,h0034,Cirque d'Hiver
ENCPOS_2007_03,h0109,Augustins
ENCPOS_2007_03,h0109,Notre-Dame-des-Victoires
ENCPOS_2007_05,h0352,Rodez
ENCPOS_2007_05,h0352,XIVe
ENCPOS_2007_06,h0534,Romain
ENCPOS_2007_07,h0611,Paris
ENCPOS_2007_07,h0611,XVe siècle
ENCPOS_2007_08,h0634,France
ENCPOS_2007_10,h0970,Açores
ENCPOS_2007_13,h1112,Procureur
ENCPOS_2007_13,h1112,Paris
ENCPOS_2007_13,h1112,Macao
ENCPOS_2007_13,h1112,Hong Kong
ENCPOS_2007_16,h2140,État des Affaires étrangères
ENCPOS_2007_17,h2269,Hôtel de Saint Louis
ENCPOS_2007_19,h2477,Grèce
ENCPOS_2007_21,h2665,Boulogne-sur-Mer
ENCPOS_2007_21,h2665,BM
ENCPOS_2007_23,h1790,Chine
ENCPOS_2007_24,h2876,Saint-Antoine-des-Champs
ENCPOS_2007_25,h3098,France
ENCPOS_2007_25,h3098,XIVe
ENCPOS_2008_01,h0127,Malesherbes
ENCPOS_2008_02,h0190,la France
ENCPOS_2008_02,h0190,Angleterre
ENCPOS_2008_02,h0190,Pays-Bas
ENCPOS_2008_03,h0206,Paris
ENCPOS_2008_04,h0219,Saint-Denis
ENCPOS_2008_05,h0511,État
ENCPOS_2008_06,h0562,l'Empire
ENCPOS_2008_06,h0562,Paris
ENCPOS_2008_08,h0612,Poitou
ENCPOS_2008_08,h0612,Saintonge
ENCPOS_2008_11,h0776,paris
ENCPOS_2008_12,h0879,État
ENCPOS_2008_15,h0992,Louisiane française
ENCPOS_2008_15,h0992,XVIIIe
ENCPOS_2008_17,h1150,l'Italie
ENCPOS_2008_17,h1150,Égypte
ENCPOS_2008_17,h1150,Beaux-arts
ENCPOS_2008_18,h1617,Franche
ENCPOS_2008_18,h1617,XVIIIe
ENCPOS_2008_19,h1625,Grande-Bretagne
ENCPOS_2008_19,h1625,Grande-Bretagne
ENCPOS_2008_19,h1625,Marché commun
ENCPOS_2008_20,h1680,Corée
ENCPOS_2008_22,h1887,Ad majorem regis
ENCPOS_2008_23,h2049,Italie
ENCPOS_2008_23,h2049,l'Europe
ENCPOS_2008_25,h2735,Célestins
ENCPOS_2008_25,h2735,Moyen
ENCPOS_2008_27,h2843,Francie occidentale
ENCPOS_2009_01,h0018,Toulouse
ENCPOS_2009_05,h0174,Saint-Omer
ENCPOS_2009_06,h0293,Photographes
ENCPOS_2009_06,h0293,Berchtesgaden
ENCPOS_2009_07,h0740,abbaye du Mont-Saint-Michel
ENCPOS_2009_09,h0891,Marseille
ENCPOS_2009_09,h0891,Antilles
ENCPOS_2009_10,h1071,abbaye Sainte-Geneviève
ENCPOS_2009_10,h1071,Paris
ENCPOS_2009_11,h1100,Notaires
ENCPOS_2009_11,h1100,bas-Dauphiné
ENCPOS_2009_14,h1234,Paris
ENCPOS_2009_15,h1345,Paris
ENCPOS_2009_15,h1345,XVIIIe
ENCPOS_2009_16,h1467,Rome
ENCPOS_2009_17,h1654,abbaye Saint-Oyend-de-Joux
ENCPOS_2009_17,h1654,Saint-Claude
ENCPOS_2009_19,h2006,Grand
ENCPOS_2009_22,h2586,Mont-Cassin
ENCPOS_2009_23,h2603,Hollande
ENCPOS_2009_25,h2694,XIVe 
ENCPOS_2009_28,h3003,Caulaincourt
ENCPOS_2009_28,h3003,Saint-Pétersbourg
ENCPOS_2010_01,h0049,Aunis
ENCPOS_2010_02,h0217,Notre-Dame-de-Bayeux
ENCPOS_2010_02,h0217,Paris
ENCPOS_2010_02,h0217,XIVe-XVe siècles
ENCPOS_2010_05,h0392,Deûle
ENCPOS_2010_05,h0392,Lille
ENCPOS_2010_06,h0506,Limoges
ENCPOS_2010_07,h0632,la France
ENCPOS_2010_08,h0724,Bordelais
ENCPOS_2010_08,h0724,Bordeaux
ENCPOS_2010_09,h0798,Toulouse
ENCPOS_2010_09,h0798,Toulouse
ENCPOS_2010_10,h0816,Moyen
ENCPOS_2010_11,h0880,La France
ENCPOS_2010_11,h0880,Présidence
ENCPOS_2010_12,h0931,XVIIIe
ENCPOS_2010_15,h1749,Ruiz-Bonvisi
ENCPOS_2010_16,h1774,Asseoir
ENCPOS_2010_16,h1774,Normandie
ENCPOS_2010_17,h1832,Moyen-Poitou
ENCPOS_2010_18,h2021,Grèce
ENCPOS_2010_18,h2021,Terre des Muses
ENCPOS_2010_19,h2035,France
ENCPOS_2010_21,h2649,Versailles
ENCPOS_2010_22,h2662,Détroit 
ENCPOS_2010_24,h2806,Leipzig
ENCPOS_2010_24,h2806,France
ENCPOS_2010_24,h2806,Allemagne
ENCPOS_2010_25,h2811,Catalogne
ENCPOS_2010_26,h3020,Carolingiens
ENCPOS_2010_28,h3083,Malesherbes
ENCPOS_2010_28,h3083,XVIIe siècle
ENCPOS_2011_03,h0232,Paris
ENCPOS_2011_04,h0337,XVIIIe
ENCPOS_2011_04,h0337,Usages
ENCPOS_2011_07,h0633,Grand Siècle
ENCPOS_2011_07,h0633,bibliothèque Méjanes d'
ENCPOS_2011_08,h0662,Usages
ENCPOS_2011_10,h0754,Marseille
ENCPOS_2011_10,h0754,XIVe
ENCPOS_2011_11,h0930,Cluny
ENCPOS_2011_11,h0930,Mariale
ENCPOS_2011_13,h1224,Avignon
ENCPOS_2011_14,h1232,Versailles
ENCPOS_2011_14,h1232,Marly
ENCPOS_2011_14,h1232,Saint-Cloud
ENCPOS_2011_14,h1232,Bellevue
ENCPOS_2011_16,h1349,Moyen
ENCPOS_2011_17,h1476,France
ENCPOS_2011_18,h1882,Renaissance
ENCPOS_2011_19,h2083,Nivernais
ENCPOS_2011_20,h2165,Gévaudan
ENCPOS_2011_20,h2165,Mende
ENCPOS_2011_20,h2165,roi de France
ENCPOS_2011_21,h2467,Musée indochinois
ENCPOS_2012_02,h0766,Belle-Île
ENCPOS_2012_03,h0213,Moyen
ENCPOS_2012_04,h0290,abbaye de la Trinité de Fécamp
ENCPOS_2012_07,h0836,Moyen
ENCPOS_2012_08,h0912,Paris
ENCPOS_2012_11,h1146,État
ENCPOS_2012_12,h1274,Chapeaux
ENCPOS_2012_12,h1274,Paris
ENCPOS_2012_13,h1293,Rhône
ENCPOS_2012_13,h1293,H
ENCPOS_2012_15,h1760,XVIIIe
ENCPOS_2012_16,h1829,Troyes
ENCPOS_2012_17,h1933,France
ENCPOS_2012_19,h2117,Correspondance
ENCPOS_2012_20,h2196,République
ENCPOS_2012_21,h2206,Troie
ENCPOS_2012_21,h2206,XVe siècle
ENCPOS_2012_22,h2211,France
ENCPOS_2012_22,h2211,XVIIIe
ENCPOS_2012_22,h2211,hôpital des Incurables de Paris
ENCPOS_2012_24,h2942,Chine
ENCPOS_2012_24,h2942,Rome
ENCPOS_2012_25,h2979,de France
ENCPOS_2012_25,h2979,1559–1564
ENCPOS_2013_02,h0043,Chevalier
ENCPOS_2013_02,h0043,Dragon
ENCPOS_2013_05,h0375,État
ENCPOS_2013_05,h0375,Franche
ENCPOS_2013_06,h0613,Opéra de la rue Le Peletier
ENCPOS_2013_07,h0813,Paris
ENCPOS_2013_09,h0974,la France
ENCPOS_2013_10,h1022,l'Empire
ENCPOS_2013_11,h1720,Rome
ENCPOS_2013_11,h1720,Madrid
ENCPOS_2013_11,h1720,l'Europe
ENCPOS_2013_13,h1856,Basse-Normandie
ENCPOS_2013_13,h1856,XVIIIe
ENCPOS_2013_14,h1897,Suède
ENCPOS_2013_17,h2183,XVIIIe
ENCPOS_2013_17,h2183,Eure
ENCPOS_2013_17,h2183,Eure-et-Loir
ENCPOS_2013_18,h2564,Paris
ENCPOS_2013_18,h2564,XVIIIe
ENCPOS_2013_20,h2757,Languedoc
ENCPOS_2013_23,h2935,Garde-Meuble
ENCPOS_2013_23,h2935,l'Empire
ENCPOS_2013_24,h2937,XIVe
ENCPOS_2013_25,h3111,Paris
ENCPOS_2014_01,h0243,Lauragais
ENCPOS_2014_04,h0717,cathédrale de
ENCPOS_2014_05,h0812,La France
ENCPOS_2014_05,h0812,Venise
ENCPOS_2014_05,h0812,Biennale de Venise
ENCPOS_2014_06,h1194,La France
ENCPOS_2014_06,h1194,mer du Sud
ENCPOS_2014_06,h1194,Pacifique espagnol
ENCPOS_2014_07,h1219,Paris
ENCPOS_2014_09,h1335,Occident
ENCPOS_2014_10,h1366,la France
ENCPOS_2014_10,h1366,Savoie
ENCPOS_2014_11,h1497,la France
ENCPOS_2014_11,h1497,Villedieu-les-Poêles
ENCPOS_2014_12,h1694,France
ENCPOS_2014_14,h2054,Saint-Affrique
ENCPOS_2014_14,h2054,Rouergue
ENCPOS_2014_14,h2054,Moyen
ENCPOS_2014_16,h2445,Paris
ENCPOS_2014_16,h2445,Rome
ENCPOS_2014_17,h2585,Saint-Félix-de-Sorgues
ENCPOS_2014_17,h2585,Aveyron
ENCPOS_2014_17,h2585,XVe 
ENCPOS_2014_18,h2691,Analyse
ENCPOS_2014_19,h2743,Flandre
ENCPOS_2014_20,h2802,États-Unis
ENCPOS_2014_20,h2802,France
ENCPOS_2014_22,h2830,France
ENCPOS_2014_23,h2854,Cluny
ENCPOS_2014_25,h2969,Soleil
ENCPOS_2014_25,h2969,Bélier
ENCPOS_2014_25,h2969,l'Europe
ENCPOS_2014_25,h2969,XVe 
ENCPOS_2014_27,h3047,XVIIIe
ENCPOS_2014_28,h3113,Rome
ENCPOS_2015_03,h0460,la France
ENCPOS_2015_04,h0621,Catalogne française
ENCPOS_2015_07,h1102,fr
ENCPOS_2015_09,h1151,Opéra de Paris
ENCPOS_2015_10,h1212,Metz
ENCPOS_2015_10,h1212,Bas Moyen
ENCPOS_2015_11,h1561,Paris
ENCPOS_2015_11,h1561,–
ENCPOS_2015_12,h1610,Vauclair
ENCPOS_2015_12,h1610,Moyen
ENCPOS_2015_13,h1644,Ponts-et-Chaussées
ENCPOS_2015_15,h1847,Bibliothèque de la Pléiade
ENCPOS_2015_16,h1867,Strassburg
ENCPOS_2015_16,h1867,XVe 
ENCPOS_2015_16,h1867,Strasbourg
ENCPOS_2015_17,h2253,Sens
ENCPOS_2015_18,h2291,département de la Seine
ENCPOS_2015_19,h2331,Paris
ENCPOS_2015_21,h2410,Beauvais
ENCPOS_2015_21,h2410,Renaissance
ENCPOS_2015_21,h2410,Décor
ENCPOS_2015_25,h2886,Libellus
ENCPOS_2015_25,h2886,Archevêque
ENCPOS_2015_26,h3000,Verre
ENCPOS_2015_26,h3000,Paris
ENCPOS_2015_26,h3000,XVIe 
ENCPOS_2015_27,h3011,Grand Siècle
ENCPOS_2016_01,h0005,Tombes
ENCPOS_2016_02,h0187,Naf 6514)
ENCPOS_2016_03,h1753,Brunswick
ENCPOS_2016_04,h0875,Journal
ENCPOS_2016_05,h1010,François
ENCPOS_2016_05,h1010,fr
ENCPOS_2016_06,h1178,de France
ENCPOS_2016_07,h1588,Bière
ENCPOS_2016_07,h1588,XVIIIe
ENCPOS_2016_08,h1737,Moyen
ENCPOS_2016_08,h1737,– XVe
ENCPOS_2016_09,h1822,Rome
ENCPOS_2016_10,h1839,Rennes
ENCPOS_2016_11,h1928,Violoncelle
ENCPOS_2016_11,h1928,XVIIIe 
ENCPOS_2016_12,h1951,Saint-Alyre
ENCPOS_2016_13,h2284,Premier Empire
ENCPOS_2016_15,h2682,Roche
ENCPOS_2016_17,h2823,Renaissance 
ENCPOS_2016_19,h2888,Toulouse
ENCPOS_2016_20,h2933,Haute-Bretagne
ENCPOS_2017_02,h0189,XVIIIe
ENCPOS_2017_03,h0475,Paris
ENCPOS_2017_05,h0782,France
ENCPOS_2017_06,h0864,Sienne de Giuliano da Sangallo
ENCPOS_2017_07,h1018,Bordeaux 
ENCPOS_2017_07,h1018,XVIIIe
ENCPOS_2017_08,h1133,Castille
ENCPOS_2017_11,h1981,Neuwiller-lès-Saverne
ENCPOS_2017_17,h2825,laines
ENCPOS_2017_18,h2853,Venise
ENCPOS_2017_19,h2890,Lomagne
ENCPOS_2017_19,h2890,Moyen Âge
ENCPOS_2017_19,h2890,Escazeaux
